Dependency Pair	Co-Occurences
fuse.js@node-sass	2
fuse.js@handlebars	2
fuse.js@node-schedule	2
fuse.js@os-locale	2
fuse.js@os-name	2
fuse.js@ow	2
fuse.js@pako	2
fuse.js@papaparse	2
fuse.js@patch-package	2
fuse.js@path-parse	2
fuse.js@pdfjs-dist	2
fuse.js@perfect-scrollbar	2
fuse.js@lulumi	2
fuse.js@ltstrg	2
fuse.js@lru-cache	2
fuse.js@lowdb	2
fuse.js@hast-util-sanitize	2
fuse.js@hastscript	2
fuse.js@hls.js	2
fuse.js@i18next-browser-languagedetector	2
fuse.js@iconv-lite	2
fuse.js@ini	2
fuse.js@is-svg	2
fuse.js@isomorphic-unfetch	2
fuse.js@izitoast	2
fuse.js@js-beautify	2
fuse.js@js-cookie	2
fuse.js@json5	2
fuse.js@jszip	2
fuse.js@katex	2
fuse.js@keytar	2
fuse.js@ky	2
fuse.js@lodash.get	2
fuse.js@lodash.set	2
fuse.js@lodash.throttle	2
fswin@mime-types	2
fstream@underscore-plus	2
fswin@moment	2
ftp@open	2
fullcalendar/core@chart.js	2
fullcalendar/core@fullcalendar/timegrid	2
fullcalendar/core@rxjs	2
fstream@moment	2
fstream@nsfw	2
fstream@prebuild-install	2
fstream@request	2
fullcalendar/core@zone.js	2
fullcalendar/interaction@jwt-decode	2
fullcalendar/interaction@lodash	2
fullcalendar/interaction@rxjs	2
fullcalendar/interaction@styled-components	2
fullcalendar/interaction@uuid	2
fullcalendar/timegrid@axios	2
fullcalendar/interaction@i18next	2
fullcalendar/daygrid@chart.js	2
fullcalendar/daygrid@core-js	2
fullcalendar/daygrid@jwt-decode	2
fullcalendar/daygrid@lodash	2
fullcalendar/daygrid@rxjs	2
fullcalendar/daygrid@styled-components	2
fullcalendar/daygrid@tailwindcss/forms	2
fullcalendar/daygrid@uuid	2
fullcalendar/interaction@chart.js	2
fullcalendar/interaction@core-js	2
fuse.js@pinia	2
fuse.js@plyr	2
fuzzaldrin@node-schedule	2
fuzzaldrin@language-xml	2
fuzzaldrin@language-yaml	2
fuzzaldrin@less-cache	2
fuzzaldrin@line-ending-selector	2
fuzzaldrin@line-top-index	2
fuzzaldrin@link	2
fuzzaldrin@lodash	2
fuzzaldrin@markdown-preview	2
fuzzaldrin@minimatch	2
fuzzaldrin@mocha	2
fuzzaldrin@mocha-junit-reporter	2
fuzzaldrin@mocha-multi-reporters	2
fuzzaldrin@mock-spawn	2
fuzzaldrin@normalize-package-data	2
fuzzaldrin@resolve	2
fuzzaldrin@notifications	2
fuzzaldrin@one-dark-syntax	2
fuzzaldrin@one-dark-ui	2
fuzzaldrin@one-light-syntax	2
fuzzaldrin@one-light-ui	2
fuzzaldrin@open-on-github	2
fuzzaldrin@package-generator	2
fuzzaldrin@pathwatcher	2
fuzzaldrin@postcss	2
fuzzaldrin@postcss-selector-parser	2
fuzzaldrin@prebuild-install	2
fuzzaldrin@prismjs	2
fuzzaldrin@property-accessors	2
fuzzaldrin@language-typescript	2
fuzzaldrin@language-toml	2
fuzzaldrin@language-todo	2
fuzzaldrin@language-text	2
fuzzaldrin@key-path-helpers	2
fuzzaldrin@keybinding-resolver	2
fuzzaldrin@language-c	2
fuzzaldrin@language-clojure	2
fuzzaldrin@language-coffee-script	2
fuzzaldrin@language-csharp	2
fuzzaldrin@language-css	2
fuzzaldrin@language-gfm	2
fuzzaldrin@language-git	2
fuzzaldrin@language-go	2
fuzzaldrin@language-html	2
fuzzaldrin@language-hyperlink	2
fuzzaldrin@language-java	2
fuzzaldrin@language-javascript	2
fuzzaldrin@language-json	2
fuzzaldrin@language-less	2
fuzzaldrin@language-make	2
fuzzaldrin@language-mustache	2
fuzzaldrin@language-objective-c	2
fuzzaldrin@language-perl	2
fuzzaldrin@language-php	2
fuzzaldrin@language-property-list	2
fuzzaldrin@language-python	2
fuzzaldrin@language-ruby	2
fuzzaldrin@language-ruby-on-rails	2
fuzzaldrin@language-sass	2
fuzzaldrin@language-shellscript	2
fuzzaldrin@language-source	2
fuzzaldrin@language-sql	2
fuzzaldrin@scandal	2
fuse.js@popper.js	2
fuzzaldrin@wrap-guide	2
fuzzaldrin@yargs	2
fuzzy-finder@glob	2
fuzzaldrin@scoped-property-store	2
fuzzy-finder@language-rust-bundled	2
fuzzaldrin@winreg	2
fuzzaldrin@whitespace	2
fuzzaldrin@welcome	2
fuzzaldrin@webfontloader	2
fuzzaldrin@scrollbar-style	2
fuzzaldrin@season	2
fuzzaldrin@semver	2
fuzzaldrin@service-hub	2
fuzzaldrin@settings-view	2
fuzzaldrin@sinon	2
fuzzaldrin@snippets	2
fuzzaldrin@solarized-dark-syntax	2
fuzzaldrin@solarized-light-syntax	2
fuzzaldrin@spell-check	2
fuzzaldrin@status-bar	2
fuzzaldrin@styleguide	2
fuzzaldrin@superstring	2
fuzzaldrin@symbols-view	2
fuzzaldrin@tabs	2
fuzzaldrin@temp	2
fuzzaldrin@text-buffer	2
fuzzaldrin@timecop	2
fuzzaldrin@tree-sitter	2
fuzzaldrin@tree-view	2
fuzzaldrin@typescript-simple	2
fuzzaldrin@unsplash-js	2
fuzzaldrin@update-package-dependencies	2
fuzzaldrin@uuid	2
fuzzaldrin@joplin-turndown-plugin-gfm	2
fuzzaldrin@jasmine-tagged	2
fuzzaldrin@jasmine-reporters	2
fuse.js@redux-observers	2
fuse.js@read-chunk	2
fuse.js@recoil	2
fuse.js@redux-actions	2
fuzzaldrin@jasmine-json	2
fuse.js@redux-saga	2
fuse.js@reflect-metadata	2
fuse.js@rehype-document	2
fuse.js@rehype-katex	2
fuse.js@rehype-parse	2
fuse.js@rehype-raw	2
fuse.js@rehype-sanitize	2
fuse.js@rehype-slug	2
fuse.js@rehype-stringify	2
fuse.js@remark-admonitions	2
fuse.js@remark-emoji	2
fuse.js@remark-math	2
fuse.js@remark-parse	2
fuse.js@prismjs	2
fuse.js@qrcode	2
fuse.js@raw-loader	2
fuse.js@remark-rehype	2
fuse.js@remark-shortcodes	2
fuse.js@remark-slug	2
fuse.js@wait-on	2
fuse.js@web-vitals	2
fuse.js@webpack-cli	2
fuse.js@ws	2
fuse.js@xml-js	2
fuse.js@xml2js	2
fuse.js@yaml	2
fuse.js@yargs	2
fuse.js@yauzl	2
fuse.js@zone.js	2
fuzzaldrin-plus@lodash	2
fuzzaldrin@fuzzy-finder	2
fuzzaldrin@git-diff	2
fuzzaldrin@git-utils	2
fuzzaldrin@github	2
fuzzaldrin@glob	2
fuzzaldrin@go-to-line	2
fuzzaldrin@grammar-selector	2
fuzzaldrin@grim	2
fuzzaldrin@image-view	2
fuzzaldrin@incompatible-packages	2
fuse.js@remark-stringify	2
fuse.js@remark-toc	2
fuse.js@request-promise	2
fuse.js@rimraf	2
fuse.js@sequelize	2
fuse.js@sharp	2
fuse.js@short-uuid	2
fuse.js@slack	2
fuse.js@slugify	2
fuse.js@socket.io	2
fuse.js@sortablejs	2
fuse.js@spark-md5	2
fuse.js@steam-shortcut-editor	2
fuse.js@systeminformation	2
fuse.js@three	2
fuse.js@tippy.js	2
fuse.js@tough-cookie	2
fuse.js@turndown	2
fuse.js@unified	2
fuse.js@unist-util-visit	2
fuse.js@unzipper	2
gifsicle@moment	2
global@webpack	2
global@webpack-dev-server	2
global@webpack-merge	2
global@url-loader	2
global@jest	2
global@less	2
global@lowdb	2
global@moment	2
global@nedb	2
global@nodemon	2
global@normalize.css	2
global@npm	2
global@redux-logger	2
global@request	2
global@rimraf	2
global@rss-parser	2
global@semantic-ui	2
global@style-loader	2
global@styled-components	2
globby@redux-thunk	2
globby@sudo-prompt	2
globby@teeny-conf	2
globby@tinycolor2	2
globby@yargs	2
gm@jimp	2
gm@sharp	2
globby@redux-logger	2
globby@read-chunk	2
globby@highlight.js	2
globby@iconv-lite	2
globby@image-type	2
globby@keymirror	2
globby@level-js	2
globby@linvodb3	2
globby@mime-types	2
globby@mousetrap	2
globby@musicmetadata	2
globby@queue	2
glob@zustand	2
glob@welcome	2
glob@whitespace	2
glob@wrap-guide	2
glob@xml-js	2
glob@xtend	2
glob@xterm	2
glob@yaml	2
glob@ytdl-core	2
global-agent@jquery	2
glob@webpack-bundle-analyzer	2
glob@wavesurfer.js	2
glob@superstring	2
glob@symbols-view	2
glob@tabs	2
glob@tar-stream	2
glob@text-buffer	2
glob@timecop	2
glob@tough-cookie	2
glob@tree-sitter	2
glob@tree-view	2
glob@ts-loader	2
glob@typescript-simple	2
glob@update-package-dependencies	2
glob@username	2
glob@util	2
glob@verror	2
glob@vscode-ripgrep	2
global-tunnel-ng@micromatch	2
global-tunnel-ng@moment	2
global-tunnel-ng@handlebars	2
global-tunnel-ng@has	2
global-tunnel-ng@has-property-descriptors	2
global-tunnel-ng@has-symbols	2
go-to-line@language-rust-bundled	2
got@jotai	2
got@https-proxy-agent	2
got@i18next-browser-languagedetector	2
got@immutable	2
got@inquirer	2
got@internal-ip	2
got@iohook	2
got@ip	2
got@is-svg	2
got@jsonwebtoken	2
got@jszip	2
got@lodash.throttle	2
got@html-to-text	2
got@hls.js	2
googleapis@socket.io	2
googleapis@speakeasy	2
googleapis@spotify-web-api-node	2
googleapis@toastr	2
googleapis@tslib	2
googleapis@turndown	2
googleapis@universal-analytics	2
googleapis@winston	2
googleapis@zxcvbn	2
googlesynthesis@node-audiorecorder	2
got@hast-util-sanitize	2
got@hastscript	2
got@he	2
got@helmet	2
got@log-symbols	2
ejs@sanitize-filename	2
ejs@rimraf	2
got@openai	2
got@opn	2
ejs@redux-thunk	2
got@os	2
ejs@redux	2
got@ow	2
ejs@redis	2
got@path	2
got@path-browserify	2
got@path-to-regexp	2
ejs@postcss	2
ejs@pm2	2
got@plist	2
ejs@ora	2
ejs@opn	2
ejs@open	2
ejs@notyf	2
ejs@nanoid	2
ejs@mysql2	2
ejs@mysql	2
ejs@music-metadata	2
got@puppeteer-extra	2
got@qrcode	2
ejs@multiparty	2
ejs@sass	2
ejs@sharp	2
ejs@shortid	2
got@npm-run-all	2
elastic/eui@moment	2
elastic/eui@history	2
got@ltstrg	2
got@luxon	2
got@m3u8-parser	2
got@marked	2
el3um4s/to-try@sirv-cli	2
got@mathjs	2
el3um4s/to-try@ansi-regex	2
got@micromatch	2
ejs@yeoman-generator	2
ejs@yauzl	2
ejs@vee-validate	2
got@mitt	2
ejs@typescript	2
ejs@tree-kill	2
got@mongoose	2
got@mousetrap	2
got@move-file	2
got@multer	2
got@nedb	2
ejs@systeminformation	2
ejs@striptags	2
got@node-watch	2
ejs@sqlite3	2
googleapis@semver	2
googleapis@reflect-metadata	2
go-to-line@yargs	2
golden-layout@jquery-ui-dist	2
golden-layout@npm	2
google-assistant@grpc	2
google-assistant@node-fetch	2
google-auth-library@graphql	2
google-auth-library@graphql-tools	2
google-auth-library@jquery	2
google-auth-library@jsonfile	2
go-to-line@property-accessors	2
go-to-line@nsfw	2
go-to-line@prebuild-install	2
google-auth-library@mousetrap	2
google-auth-library@normalize.css	2
googleapis@ldapjs	2
googleapis@lru-cache	2
googleapis@markdown-it	2
googleapis@moment-timezone	2
googleapis@mongoose	2
googleapis@node-youtube-resumable-upload	2
googleapis@normalize.css	2
googleapis@pouchdb-find	2
googleapis@querystring	2
googleapis@ramda	2
googleapis@redux-form	2
google-auth-library@open	2
googleapis@jsonfile	2
google-auth-library@prop-types	2
google-auth-library@request	2
google-auth-library@rxjs	2
google-auth-library@source-map-support	2
google-cloud/local-auth@googleapis	2
google-cloud/storage@express	2
google-cloud/storage@semver	2
google-protobuf@grpc-web	2
googleapis@got	2
googleapis@graphql	2
googleapis@graphql-tools	2
googleapis@highlight.js	2
googleapis@immutable	2
glob@styleguide	2
glob@style-loader	2
github-markdown-css@markdown-it-emoji	2
github-api@lodash	2
github-api@moment	2
github-markdown-css@iconv-lite	2
github-markdown-css@joplin-turndown-plugin-gfm	2
github-markdown-css@jquery	2
github-markdown-css@js-yaml	2
github-markdown-css@keytar	2
github-markdown-css@lodash-es	2
github-markdown-css@markdown-it-mark	2
github-markdown-css@node-schedule	2
github-markdown-css@pinia	2
github-markdown-css@pouchdb	2
git-utils@yargs	2
github@language-rust-bundled	2
github@nsfw	2
github-markdown-css@shortid	2
github-markdown-css@source-map-support	2
github-markdown-css@styled-components	2
github-markdown-css@unsplash-js	2
github-markdown-css@vscode-ripgrep	2
github-markdown-css@webfontloader	2
github-url-to-object@moment	2
git-utils@property-accessors	2
git-diff@nsfw	2
git-utils@prebuild-install	2
git-diff@prebuild-install	2
git-diff@property-accessors	2
git-diff@language-rust-bundled	2
gifuct-js@qrcode	2
giphy-api@menubar	2
git-diff@glob	2
git-utils@language-rust-bundled	2
git-utils@nsfw	2
git-diff@yargs	2
git-url-parse@lodash	2
git-url-parse@node-fetch	2
git-url-parse@node-wos	2
git-url-parse@openai	2
git-url-parse@semver	2
git-url-parse@tailwindcss	2
git-url-parse@uuid	2
git-utils@glob	2
glob@strip-ansi	2
glob@package-generator	2
glob@node-watch	2
glob@notifications	2
glob@object-assign	2
glob@one-dark-syntax	2
glob@one-dark-ui	2
glob@one-light-syntax	2
glob@one-light-ui	2
glob@open-on-github	2
glob@os-name	2
glob@pako	2
glob@punycode	2
glob@pangu	2
glob@path	2
glob@path-extra	2
glob@pathwatcher	2
glob@postcss-selector-parser	2
glob@pouchdb-browser	2
glob@prebuild-install	2
glob@prettier	2
glob@pretty-bytes	2
glob@process	2
glob@node-pty	2
glob@node-machine-id	2
glob@link	2
glob@log4js	2
glob@loglevel	2
glob@markdown-it	2
glob@markdown-preview	2
glob@memoize-one	2
glob@mini-css-extract-plugin	2
glob@mitt	2
glob@mocha-junit-reporter	2
glob@mocha-multi-reporters	2
glob@mock-spawn	2
glob@moment-timezone	2
glob@nanoid	2
glob@nedb	2
glob@node-abi	2
glob@pubsub-js	2
github@prebuild-install	2
glob@riot	2
glob@robotjs	2
glob@rxjs	2
glob@sanitize-filename	2
glob@scandal	2
glob@scoped-property-store	2
glob@scrollbar-style	2
glob@semantic-ui-css	2
glob@rc	2
glob@sequelize	2
glob@service-hub	2
glob@settings-view	2
glob@shell-escape	2
glob@sinon	2
glob@snippets	2
glob@solarized-dark-syntax	2
glob@solarized-light-syntax	2
glob@spell-check	2
glob@split.js	2
glob@sprintf-js	2
glob@status-bar	2
glob@redux-saga	2
glob@redux-observers	2
glob@rc-progress	2
glob@recoil	2
glob@recursive-readdir	2
glob@line-top-index	2
glob@line-ending-selector	2
glob@grim	2
glob-parent@graceful-fs	2
glob-parent@ini	2
glob-parent@is-extglob	2
glob-parent@is-glob	2
glob-parent@jquery	2
glob-parent@json-stringify-safe	2
glob@go-to-line	2
glob@got	2
glob@grammar-selector	2
glob@har-schema	2
glob@language-yaml	2
glob@har-validator	2
glob@has-ansi	2
glob@hash-sum	2
glob@hoek	2
glob@howler	2
glob@http-signature	2
glob@iconv-lite	2
glob@image-view	2
glob@immer	2
glamor@ramda	2
glamor@prop-types	2
github@property-accessors	2
gitignore-globs@jquery	2
gitignore-globs@popper.js	2
gl-matrix@image-size	2
gl-matrix@three	2
glob@incompatible-packages	2
glob@inflight	2
glob@language-clojure	2
glob@language-csharp	2
glob@language-css	2
glob@language-gfm	2
glob@language-git	2
glob@language-go	2
glob@language-html	2
glob@language-hyperlink	2
glob@language-java	2
glob@language-javascript	2
glob@language-json	2
glob@language-less	2
glob@language-make	2
glob@language-mustache	2
glob@language-objective-c	2
glob@language-perl	2
glob@language-php	2
glob@language-property-list	2
glob@language-python	2
glob@language-ruby	2
glob@language-ruby-on-rails	2
glob@language-sass	2
glob@language-shellscript	2
glob@language-source	2
glob@language-sql	2
glob@language-text	2
glob@language-todo	2
glob@language-toml	2
glob@language-typescript	2
glob@language-xml	2
glob@language-coffee-script	2
glob@language-c	2
glob@inherits	2
glob@koa-router	2
glob@intl-messageformat	2
glob@ipaddr.js	2
glob@is-fullwidth-code-point	2
glob@is-svg	2
glob@is-typedarray	2
glob@is-unc-path	2
glob@is-utf8	2
glob@isarray	2
glob@isstream	2
glob@jasmine	2
glob@jasmine-json	2
glob@jasmine-reporters	2
glob@jasmine-tagged	2
glob@jsbn	2
glob@jsdom	2
glob@json-schema	2
glob@json-stringify-safe	2
glob@jsonfile	2
glob@junk	2
glob@key-path-helpers	2
glob@keybinding-resolver	2
glob@keymirror	2
glob@koa-body	2
ejs@monaco-editor	2
foundation-sites@mkdirp	2
foundation-sites@rxjs	2
foundation-sites@uuid	2
foundation-sites@what-input	2
foundation-sites@zone.js	2
fp-ts@tslib	2
frameless-titlebar@lodash	2
framer-motion@gsap	2
framer-motion@fuse.js	2
framer-motion@get-port	2
framer-motion@git-url-parse	2
7zip-bin@bootstrap	2
framer-motion@patch-package	2
framer-motion@path-to-regexp	2
framer-motion@pg-hstore	2
framer-motion@playwright	2
framer-motion@prettier	2
framer-motion@protobufjs	2
framer-motion@ramda	2
framer-motion@re-resizable	2
framer-motion@object-hash	2
framer-motion@notistack	2
framer-motion@nodemailer	2
framer-motion@jimp	2
framer-motion@joi	2
framer-motion@jotai	2
framer-motion@jsonwebtoken	2
framer-motion@jszip	2
framer-motion@jwt-decode	2
framer-motion@keytar	2
framer-motion@knex	2
framer-motion@konva	2
framer-motion@ky	2
framer-motion@leveldown	2
framer-motion@lodash.clonedeep	2
framer-motion@lodash.debounce	2
framer-motion@lodash.groupby	2
framer-motion@long	2
framer-motion@mobx	2
framer-motion@monaco-editor	2
framer-motion@music-metadata	2
framer-motion@mysql2	2
framer-motion@node-forge	2
framer-motion@node-machine-id	2
fs-extra@i18next-http-backend	2
fs-admin@property-accessors	2
fs-admin@yargs	2
fs-extra-promise@source-map-support	2
fs-extra@fs-jetpack	2
fs-extra@fs-promise	2
fs-extra@fs.realpath	2
fs-extra@fswin	2
fs-admin@prebuild-install	2
fs-admin@language-rust-bundled	2
fs-admin@nsfw	2
fs-extra@ftp	2
fs-extra@hash-sum	2
fs-extra@hazardous	2
fs-extra@heic-decode	2
fs-extra@hh-mm-ss	2
fs-extra@hidefile	2
fs-extra@hls.js	2
fs-extra@home-path	2
fs-extra@html-entities	2
fs-extra@gatsby	2
fs-extra@http-proxy-middleware	2
fs-extra@humanize-duration	2
fs-extra@i	2
fs-extra@i18n	2
fs-extra@i18n-2	2
fs-extra@has-ansi	2
fs-extra@generate-password	2
fs-extra@get-stdin	2
fs-extra@get-youtube-id	2
fs-extra@getmac	2
fs-extra@git-url-parse	2
fs-extra@glob-parent	2
fs-extra@global	2
fs-extra@google-auth-library	2
fs-extra@gulp-zip	2
fs-extra@hammerjs	2
framer-motion@unzipper	2
framer-motion@semver	2
framer-motion@sequelize	2
framer-motion@simple-git	2
framer-motion@sonner	2
framer-motion@stream-browserify	2
framer-motion@tedious	2
framer-motion@tsparticles	2
framer-motion@type-fest	2
framer-motion@universal-cookie	2
framer-motion@use-image	2
framer-motion@usehooks-ts	2
framer-motion@vite	2
framer-motion@webpack	2
framer-motion@zod	2
freezer-js@ws	2
front-matter@fs-extra	2
front-matter@redux	2
front-matter@redux-thunk	2
fs-admin@fuzzaldrin	2
fs-admin@glob	2
freezer-js@xregexp	2
freezer-js@winston	2
freezer-js@validator	2
freezer-js@fs-plus	2
freezer-js@jss	2
freezer-js@jss-camel-case	2
freezer-js@jss-default-unit	2
freezer-js@jss-extend	2
freezer-js@jss-isolate	2
freezer-js@jss-nested	2
freezer-js@lcu-connector	2
freezer-js@moment	2
freezer-js@numeral	2
freezer-js@observe-js	2
freezer-js@request	2
freezer-js@shortid	2
freezer-js@underscore-contrib	2
freezer-js@underscore.number	2
freezer-js@uuid	2
fortawesome/free-solid-svg-icons@music-metadata	2
fortawesome/free-solid-svg-icons@mysql2	2
fortawesome/free-solid-svg-icons@nanoid	2
fortawesome/free-solid-svg-icons@nebular/eva-icons	2
fortawesome/free-solid-svg-icons@nebular/theme	2
fortawesome/free-solid-svg-icons@ng-select/ng-select	2
fortawesome/free-solid-svg-icons@ng2-charts	2
fortawesome/free-solid-svg-icons@ngrx/router-store	2
fortawesome/free-solid-svg-icons@ngx-cookie-service	2
fortawesome/free-solid-svg-icons@ngx-file-drop	2
fortawesome/free-solid-svg-icons@ngx-linky	2
fortawesome/free-solid-svg-icons@ngx-toastr	2
fortawesome/free-solid-svg-icons@ngx-translate/core	2
fortawesome/free-solid-svg-icons@ngx-translate/http-loader	2
fortawesome/free-solid-svg-icons@node-gyp	2
fortawesome/free-solid-svg-icons@node-id3	2
fortawesome/free-solid-svg-icons@i18next-fs-backend	2
fortawesome/free-solid-svg-icons@idb	2
fortawesome/free-solid-svg-icons@immutable	2
fortawesome/free-solid-svg-icons@jest	2
fortawesome/free-solid-svg-icons@jsonschema	2
fortawesome/free-solid-svg-icons@jsonwebtoken	2
fortawesome/free-solid-svg-icons@jsqr	2
fortawesome/free-solid-svg-icons@keycode	2
fortawesome/free-solid-svg-icons@ledgerhq/hw-transport	2
fortawesome/free-solid-svg-icons@less	2
fortawesome/free-solid-svg-icons@less-loader	2
fortawesome/free-solid-svg-icons@lodash-es	2
fortawesome/free-solid-svg-icons@luxon	2
