Dependency Pair	Co-Occurences
apollo/client@graphql-subscriptions	2
sumchecker@validate-npm-package-license	2
sumchecker@verror	2
sumchecker@webpack	2
apollo/client@electron-is-dev	2
apollo/client@dotenv	2
apollo/client@dayjs	2
apollo/client@cross-env	2
supabase/supabase-js@electron-is-dev	2
supabase/supabase-js@electron-squirrel-startup	2
app-root-dir@electron-context-menu	2
app-root-dir@electron-devtools-installer	2
susy@typescript	2
app-root-path@seamless-immutable	2
app-root-path@redux-thunk	2
style-loader@uglify-js	2
app-root-path@redux-devtools-extension	2
style-loader@underscore	2
style-loader@unix-timestamp	2
style-loader@update-electron-app	2
app-root-path@redux	2
style-loader@utf-8-validate	2
app-root-path@read-chunk	2
app-root-path@react-redux	2
style-loader@vue-html-loader	2
app-root-path@radium	2
app-root-path@present	2
style-loader@vue-style-loader	2
app-root-path@popper.js	2
app-root-path@parse-semver	2
app-root-path@node-fetch	2
app-root-path@monaco-editor	2
app-root-path@minimist	2
app-root-path@lowdb	2
app-root-path@localforage	2
app-root-path@keypath	2
app-root-path@jquery	2
app-root-path@jimp	2
app-root-path@globby	2
style-loader@webpack-node-externals	2
style-loader@webpack-plugin-critical	2
app-root-path@filesize	2
app-root-path@file-url	2
app-root-path@reflect-metadata	2
style-loader@tslib	2
app-root-path@file-type	2
app-root-path@semver-compare	2
strip-json-comments@xtend	2
strip-json-comments@yauzl	2
stripe/stripe-js@axios	2
stripe/stripe-js@core-js	2
stripe/stripe-js@laravel-echo	2
stripe/stripe-js@pusher-js	2
stripe/stripe-js@quasar	2
stripe/stripe-js@timeago.js	2
stripe/stripe-js@vue	2
stripe/stripe-js@vue-i18n	2
stripe/stripe-js@vue-router	2
stripe/stripe-js@vuex	2
striptags@turndown	2
striptags@uuid	2
striptags@vue	2
striptags@vue-i18n	2
striptags@xml2js	2
appdata-path@electron-store	2
style-loader@susy	2
appdata-path@electron-acrylic-window	2
style-loader@svg-url-loader	2
appdata-path@axios	2
app-root-path@tslib	2
app-root-path@try-require	2
style-loader@tippy.js	2
app-root-path@sqlite3	2
app-root-path@source-map-support	2
app-root-path@socket.io-client	2
app-root-path@simple-reload	2
style-loader@which	2
style-loader@xml2js	2
styled-components@wavesurfer.js	2
styled-components@ts-toolbelt	2
styled-components@tslint-react	2
styled-components@tsyringe	2
styled-components@turndown	2
styled-components@type-fest	2
styled-components@typedi	2
app-root-dir@systeminformation	2
app-root-dir@system-control	2
app-root-dir@source-map-support	2
app-root-dir@request	2
app-root-dir@react-hot-loader	2
app-root-dir@patch-package	2
styled-components@uniqid	2
styled-components@unist-util-visit	2
styled-components@unstated-next	2
styled-components@unzipper	2
styled-components@upath	2
app-root-dir@lodash	2
app-root-dir@jQuery	2
app-root-dir@i18next	2
styled-components@url-parse	2
app-root-dir@history	2
styled-components@use-force-update	2
styled-components@use-image	2
styled-components@usehooks-ts	2
app-root-dir@electron-window-state	2
app-root-dir@electron-store	2
app-root-dir@electron-squirrel-startup	2
app-root-dir@electron-notifications	2
app-root-dir@electron-is-dev	2
app-root-dir@winston	2
app-root-path@appdirectory	2
app-root-path@electron-editor-context-menu	2
styled-components@ts-loader	2
style-loader@xterm-addon-fit	2
style-loader@yarn	2
app-root-path@electron-debug	2
style-resources-loader@vue	2
style-resources-loader@vue-cli-plugin-electron-builder	2
style-resources-loader@vue-router	2
app-root-path@dotenv	2
styled-components@styled-normalize	2
styled-components@styled-react-modal	2
app-root-path@debug	2
app-root-path@classnames	2
styled-components@styled-tools	2
app-root-path@chalkline	2
styled-components@sweetalert	2
styled-components@sweetalert2-react-content	2
styled-components@swr	2
styled-components@systeminformation	2
app-root-path@bootstrap	2
styled-components@tar	2
styled-components@tesseract.js	2
app-root-path@babel-preset-electron	2
styled-components@throttle-debounce	2
styled-components@tiny-invariant	2
app-root-path@babel-cli	2
styled-components@tmp	2
styled-components@tough-cookie	2
styled-components@trash	2
app-root-path@axios	2
app-root-path@archiver	2
superstring@yargs	2
susy@uglifyjs-webpack-plugin	2
taggle@yargs	2
sweetalert@sweetalert-react	2
sweetalert@transform-runtime	2
sweetalert@typescript	2
apollo-client@dotenv	2
apollo-client@cross-spawn	2
apollo-client@apollo-server-express	2
apollo-client@apollo-server	2
apollo-client@apollo-link-ws	2
swimlane/ngx-charts@ionicons	2
swimlane/ngx-charts@ngx-electron	2
swimlane/ngx-charts@normalize.css	2
apollo-client@apollo-link-state	2
swimlane/ngx-charts@tslib	2
apollo-cache-inmemory@zone.js	2
swimlane/ngx-datatable@hammerjs	2
swimlane/ngx-datatable@ngx-electron	2
apollo-cache-inmemory@typeorm	2
swimlane/ngx-datatable@tslib	2
apollo-cache-inmemory@type-graphql	2
swiper@typescript	2
swiper@web-vitals	2
apollo-cache-inmemory@sequelize	2
apollo-cache-inmemory@react-transition-group	2
apollo-cache-inmemory@react-final-form	2
apollo-cache-inmemory@react-emotion	2
apollo-cache-inmemory@public-ip	2
apollo-cache-inmemory@prop-types	2
symbols-view@yargs	2
system-control@systeminformation	2
systeminformation@tar	2
sweetalert@tmp	2
apollo-client@electron-dl	2
systeminformation@tslib	2
sweetalert2@yaml	2
apollo-client@react-hot-loader	2
apollo-client@react-emotion	2
apollo-client@public-ip	2
apollo-client@normalize.css	2
apollo-client@node-fetch	2
apollo-client@marked	2
sweet-modal-vue@vue-router	2
sweet-modal-vue@vuex	2
sweetalert2-react@ti-icons	2
sweetalert2-react@typicons.font	2
sweetalert2/theme-dark@sweetalert2	2
apollo-client@lodash	2
sweetalert2@tailwindcss	2
apollo-client@immutable	2
apollo-client@graphql-transport-electron	2
sweetalert2@validate.js	2
sweetalert2@vee-validate	2
apollo-client@graphql-tools	2
apollo-client@fuse.js	2
sweetalert2@wait-on	2
sweetalert2@web-vitals	2
sweetalert2@ws	2
sweetalert2@xlsx	2
sweetalert2@xterm	2
sweetalert2@xterm-addon-attach	2
sweetalert2@xterm-addon-fit	2
sweetalert2@xterm-addon-search	2
sweetalert2@xterm-addon-unicode11	2
sweetalert2@xterm-addon-web-links	2
systeminformation@tinycolor2	2
apollo-cache-inmemory@normalize.css	2
sw-precache-webpack-plugin@uuid	2
tabler/icons@electron-squirrel-startup	2
tabler/icons@katex	2
tabler/icons@mathlive	2
tabler/icons@node-fetch	2
apollo-cache-inmemory@apollo-link-context	2
apollo-boost@yup	2
tabler/icons@react-redux	2
tabler/icons@react-router	2
apollo-boost@recharts	2
tabler/icons@types/react-dom	2
tabler/icons@uuid	2
tablesort@tldjs	2
tablesort@underscore	2
tablesort@url-loader	2
tablesorter@vue-router	2
apollo-boost@react-transition-group	2
apollo-boost@react-router	2
apollo-boost@query-string	2
apollo-boost@lodash	2
apollo-boost@history	2
apollo-boost@formik	2
apollo-boost@electron-updater	2
apollo-boost@electron-log	2
apollo-boost@core-js	2
apollo-boost@classnames	2
apollo-boost@apollo-cache-inmemory	2
tabs@yargs	2
tabulator-tables@xmldom	2
taggle@underscore	2
taggle@winreg	2
tabler/icons@electron-updater	2
apollo-cache-inmemory@apollo-link-ws	2
apollo-cache-inmemory@marked	2
tabler/icons@electron-is-dev	2
apollo-cache-inmemory@immutable	2
apollo-cache-inmemory@history	2
systeminformation@yarn	2
apollo-cache-inmemory@graphql-transport-electron	2
apollo-cache-inmemory@fuse.js	2
szhsin/react-menu@react-router-dom	2
apollo-cache-inmemory@final-form	2
tabler/icons-react@electron-dl	2
tabler/icons-react@electron-is-dev	2
tabler/icons-react@electron-next	2
tabler/icons-react@electron-squirrel-startup	2
apollo-cache-inmemory@express	2
apollo-cache-inmemory@electron-dl	2
tabler/icons-react@iconsax-react	2
tabler/icons-react@nanoid	2
tabler/icons-react@next	2
apollo-cache-inmemory@date-fns	2
apollo-cache-inmemory@cross-spawn	2
apollo-cache-inmemory@cors	2
tabler/icons-react@react-hot-toast	2
tabler/icons-react@react-icons	2
tabler/icons-react@react-markdown	2
tabler/icons-react@remark-gfm	2
tabler/icons-react@socket.io-client	2
tabler/icons-react@uuid	2
tabler/icons-react@zustand	2
apollo-cache-inmemory@apollo-server-express	2
tabler/icons@electron-context-menu	2
apollo-cache-inmemory@apollo-server	2
apollo-client@react-transition-group	2
apollo-client@sequelize	2
susy@webpack	2
svgr/webpack@concurrently	2
svgr/webpack@cors	2
apollo-link@electron-is-dev	2
apollo-link@dotenv	2
svgr/webpack@customize-cra	2
svgr/webpack@dayjs	2
svgr/webpack@detect-port	2
apollo-link@core-js	2
apollo-link@apollo-utilities	2
apollo-link@apollo-link-ws	2
apollo-link@apollo-link-state	2
apollo-link-ws@subscriptions-transport-ws	2
svgr/webpack@electron-reload	2
apollo-link-ws@graphql	2
svgr/webpack@electron-store	2
apollo-link-state@react-router-dom	2
apollo-link-state@react-dom	2
apollo-link-state@react-apollo	2
apollo-link-state@react	2
apollo-link-state@graphql-tag	2
apollo-link-state@graphql	2
apollo-link-state@electron-updater	2
svgr/webpack@eslint-plugin-jest	2
apollo-link-http@superagent	2
apollo-link-http@styled-components	2
svgr/webpack@eslint-plugin-testing-library	2
apollo-link-http@sqlite3	2
svgr/webpack@express	2
apollo-link-http@source-map-support	2
svgr/webpack@glob	2
svgr/webpack@copy-webpack-plugin	2
svgr/webpack@clsx	2
apollo-link-http@reflect-metadata	2
svgr/webpack@chalk	2
susy@webpack-plugin-critical	2
svelte-french-toast@svelte-loading-spinners	2
svg-inline-loader@sw-precache-webpack-plugin	2
svg-inline-loader@ts-jest	2
svg-inline-loader@ts-loader	2
svg-inline-loader@tslint	2
svg-inline-loader@typescript	2
apollo-server-express@core-js	2
svg-inline-loader@vue	2
svg-inline-loader@vue-loader	2
svg-inline-loader@vue-template-compiler	2
svg-inline-loader@webpack	2
svg-inline-loader@webpack-dev-server	2
svg-inline-loader@webpack-manifest-plugin	2
svg-inline-loader@whatwg-fetch	2
apollo-link@zone.js	2
svg-url-loader@url-loader	2
svgo@vue	2
svgo@vue-router	2
apollo-link@sqlite3	2
svgr/webpack@auto-launch	2
apollo-link@reflect-metadata	2
apollo-link@react-transition-group	2
apollo-link@react-router	2
svgr/webpack@babel-polyfill	2
apollo-link@public-ip	2
apollo-link@prop-types	2
apollo-link@immutable	2
apollo-link@graphql-tools	2
apollo-link-http@sequelize	2
apollo-link-http@redux	2
sw-precache-webpack-plugin@typescript	2
svgr/webpack@sass	2
apollo-link-error@electron-log	2
apollo-link-error@electron-debug	2
svgr/webpack@source-map-support	2
apollo-link-error@dotenv	2
svgr/webpack@tabulator-tables	2
apollo-link-error@apollo-link-ws	2
apollo-link-error@apollo-link-state	2
apollo-link-context@tslib	2
apollo-link-context@rxjs	2
apollo-link-context@react-transition-group	2
apollo-link-context@react-dom	2
apollo-link-context@react-apollo	2
apollo-link-context@react	2
apollo-link-context@prop-types	2
svgr/webpack@types/react-beautiful-dnd	2
svgr/webpack@types/react-router-dom	2
svgr/webpack@types/uuid	2
apollo-link-context@electron-updater	2
apollo-link-context@electron-debug	2
apollo-link-context@dotenv	2
apollo-link-context@apollo-link-http	2
svgr/webpack@wait-on	2
apollo-link-context@apollo-link-error	2
apollo-client@zone.js	2
apollo-client@typeorm	2
apollo-client@type-graphql	2
svgr@typeface-open-sans	2
svgr@typy	2
apollo-client@styled-components	2
apollo-link-error@electron-store	2
apollo-link-error@immutable	2
apollo-link-http@react-transition-group	2
svgr/webpack@redux-thunk	2
svgr/webpack@jest-circus	2
apollo-link-http@react-redux	2
apollo-link-http@react-hot-loader	2
apollo-link-http@react-emotion	2
apollo-link-http@prop-types	2
apollo-link-http@lodash	2
apollo-link-http@immutable	2
svgr/webpack@mobx-react	2
apollo-link-http@electron-log	2
svgr/webpack@nseventmonitor	2
apollo-link-http@electron-debug	2
apollo-link-http@dotenv	2
apollo-link-http@date-fns	2
apollo-link-http@cross-spawn	2
apollo-link-http@apollo-server	2
apollo-link-http@apollo-link-state	2
apollo-link-error@uuid	2
apollo-link-error@subscriptions-transport-ws	2
svgr/webpack@qs	2
apollo-link-error@source-map-support	2
apollo-link-error@rxjs	2
svgr/webpack@react-app-rewired	2
apollo-link-error@reflect-metadata	2
apollo-link-error@redux	2
svgr/webpack@react-infinite-scroller	2
apollo-link-error@react-transition-group	2
apollo-link-error@react-redux	2
svgr/webpack@react-select	2
apollo-link-error@prop-types	2
testing-library/jest-dom@ramda	2
antd@compare-versions	2
rxjs@xterm-addon-web-links	2
testing-library/user-event@workbox-broadcast-update	2
testing-library/user-event@update-electron-app	2
testing-library/user-event@url	2
animate.css@compass-mixins	2
testing-library/user-event@use-debounce	2
testing-library/user-event@util	2
animate.css@color	2
animate.css@cogo-toast	2
animate.css@cheerio	2
animate.css@chartist	2
animate.css@canvasjs	2
animate.css@bufferutil	2
testing-library/user-event@webtorrent	2
animate.css@buffer	2
testing-library/user-event@workbox-background-sync	2
testing-library/user-event@workbox-cacheable-response	2
antd@caniuse-lite	2
testing-library/user-event@workbox-core	2
testing-library/user-event@workbox-expiration	2
testing-library/user-event@workbox-google-analytics	2
testing-library/user-event@workbox-navigation-preload	2
testing-library/user-event@workbox-precaching	2
testing-library/user-event@workbox-range-requests	2
testing-library/user-event@workbox-routing	2
testing-library/user-event@workbox-strategies	2
testing-library/user-event@workbox-streams	2
animate.css@buefy	2
animate.css@bs-custom-file-input	2
testing-library/user-event@xlsx	2
testing-library/user-event@xlsx-populate	2
animate.css@brace	2
animate.css@cors	2
testing-library/user-event@types/validator	2
animate.css@deepmerge	2
testing-library/user-event@types/sqlite3	2
animate.css@jsonfile	2
testing-library/user-event@sequelize-typescript	2
animate.css@js-yaml	2
testing-library/user-event@sha256	2
animate.css@jest	2
animate.css@immutable	2
testing-library/user-event@simplebar-react	2
animate.css@iconv-lite	2
animate.css@i18next-browser-languagedetector	2
animate.css@he	2
testing-library/user-event@stream-browserify	2
animate.css@got	2
animate.css@fuse.js	2
animate.css@flag-icon-css	2
testing-library/user-event@sweetalert2	2
testing-library/user-event@swiper	2
animate.css@faker	2
animate.css@eslint	2
animate.css@element-plus	2
animate.css@electron-window-state	2
testing-library/user-event@types/bluebird	2
testing-library/user-event@types/classnames	2
animate.css@electron-util	2
animate.css@electron-devtools-installer	2
animate.css@electron-debug	2
animate.css@electron-context-menu	2
animate.css@echarts	2
animate.css@download	2
animate.css@dexie	2
animate.css@bosket	2
testing-library/user-event@zustand	2
tether@winston	2
theia/filesystem@theia/navigator	2
theia/filesystem@theia/process	2
theia/filesystem@theia/terminal	2
theia/filesystem@theia/workspace	2
theia/git@theia/markers	2
theia/git@theia/monaco	2
theia/git@theia/navigator	2
theia/git@theia/preferences	2
theia/git@theia/process	2
theia/git@theia/terminal	2
theia/git@theia/workspace	2
theia/markers@theia/monaco	2
theia/markers@theia/navigator	2
theia/markers@theia/preferences	2
theia/markers@theia/process	2
theia/markers@theia/terminal	2
theia/markers@theia/workspace	2
theia/monaco@theia/navigator	2
theia/monaco@theia/preferences	2
theia/monaco@theia/process	2
theia/monaco@theia/terminal	2
theia/monaco@theia/workspace	2
theia/navigator@theia/preferences	2
theia/navigator@theia/process	2
theia/navigator@theia/terminal	2
theia/navigator@theia/workspace	2
theia/preferences@theia/process	2
theia/preferences@theia/terminal	2
theia/preferences@theia/workspace	2
theia/process@theia/terminal	2
theia/filesystem@theia/preferences	2
theia/filesystem@theia/monaco	2
tether@zone.js	2
theia/filesystem@theia/markers	2
animate.css@babel-preset-react	2
animate.css@babel-polyfill	2
animate.css@autoprefixer	2
animate.css@auto-launch	2
animate.css@antd	2
angulartics2@lodash-es	2
angulartics2@ie-shim	2
text-buffer@yargs	2
thaw-common-utilities.ts@tslib	2
thaw-common-utilities.ts@zone.js	2
theia/editor@theia/file-search	2
theia/editor@theia/filesystem	2
theia/editor@theia/git	2
theia/editor@theia/markers	2
theia/editor@theia/monaco	2
theia/editor@theia/navigator	2
theia/editor@theia/preferences	2
theia/editor@theia/process	2
theia/editor@theia/terminal	2
theia/editor@theia/workspace	2
theia/file-search@theia/git	2
theia/file-search@theia/markers	2
theia/file-search@theia/monaco	2
theia/file-search@theia/navigator	2
theia/file-search@theia/preferences	2
theia/file-search@theia/process	2
theia/file-search@theia/terminal	2
theia/file-search@theia/workspace	2
theia/filesystem@theia/git	2
animate.css@localstorage-slim	2
animate.css@loglevel	2
animate.css@material-design-icons	2
testing-library/user-event@pg	2
animejs@date-fns	2
testing-library/user-event@popper.js	2
animejs@chokidar	2
animated@redux	2
animated@react-transition-group	2
animated@react-router-dom	2
testing-library/user-event@prettier	2
testing-library/user-event@prismjs	2
animated@react-redux	2
animated@react-dom	2
animated@react	2
testing-library/user-event@qiniu	2
testing-library/user-event@qrcode	2
animated@axios	2
animate.css@ytpl	2
testing-library/user-event@query-string	2
animate.css@ytdl-core	2
animate.css@yargs	2
animate.css@vuex-router-sync	2
animate.css@vuedraggable	2
animate.css@vue-virtual-scroller	2
animate.css@vue-toasted	2
animate.css@vue-slider-component	2
testing-library/user-event@react-big-calendar	2
animate.css@vue-i18n	2
testing-library/user-event@react-bootstrap-icons	2
animate.css@v8-compile-cache	2
testing-library/user-event@react-circular-progressbar	2
testing-library/user-event@react-codemirror2	2
testing-library/user-event@pg-hstore	2
testing-library/user-event@pdfkit	2
